datetime_utc,temp_c,salinity_psu,wind_speed_ms,tidal_index,do_mg_l,do_anomaly_mg_l,hypoxic_flag
2018-01-14 21:00:00,26.5,34.28,4.19,-0.6613,6.08,-0.1224,0
2018-01-14 22:00:00,26.65,34.65,0.73,-0.477,5.9,-0.3015,0
2018-01-14 23:00:00,26.89,34.54,5.15,-0.1452,6.55,0.3541,0
2018-01-15 00:00:00,27.14,34.45,0.42,0.2278,5.93,-0.2713,0
2018-01-15 01:00:00,27.35,34.1,3.82,0.5251,6.21,0.0069,0
2018-01-15 02:00:00,27.47,34.46,2.01,0.6499,6.21,0.0091,0
2018-01-15 03:00:00,27.45,34.88,3.29,0.5512,6.8,0.5984,0
2018-01-15 04:00:00,27.34,34.46,7.26,0.2378,6.96,0.7567,0
2018-01-15 05:00:00,27.11,34.57,0.97,-0.2226,6.37,0.1723,0
2018-01-15 06:00:00,26.87,34.29,4.65,-0.7202,6.59,0.3879,0
2018-01-15 07:00:00,26.65,34.32,4.93,-1.1297,6.2,-4e-4,0
2018-01-15 08:00:00,26.51,34.67,5.19,-1.3422,6.07,-0.125,0
2018-01-15 09:00:00,26.49,34.73,5.02,-1.2925,6.18,-0.0229,0
2018-01-15 10:00:00,26.61,34.04,3.59,-0.9766,6.59,0.3894,0
2018-01-15 11:00:00,26.81,34.63,6.38,-0.4532,6.73,0.5281,0
2018-01-15 12:00:00,27.08,34.59,6.87,0.1691,7.33,1.1335,0
2018-01-15 13:00:00,27.31,34.81,5.39,0.758,6.67,0.4687,0
2018-01-15 14:00:00,27.48,34.03,8.53,1.189,6.8,0.6021,0
2018-01-15 15:00:00,27.51,34.91,3.07,1.3751,5.98,-0.2225,0
2018-01-15 16:00:00,27.43,34.68,2.65,1.2871,5.7,-0.5026,0
2018-01-15 17:00:00,27.25,34.61,3.38,0.9603,5.77,-0.4289,0
2018-01-15 18:00:00,27.01,34.58,4.52,0.4843,6.11,-0.0916,0
2018-01-15 19:00:00,26.77,35.12,3.26,-0.0197,5.86,-0.3359,0
2018-01-15 20:00:00,26.6,34.41,1.93,-0.4294,5.52,-0.6793,0
2018-01-15 21:00:00,26.54,34.5,3.69,-0.6519,5.4,-0.7959,0
2018-01-15 22:00:00,26.6,34.62,5.53,-0.6462,5.59,-0.6106,0
2018-01-15 23:00:00,26.76,34.53,4.64,-0.4327,5.7,-0.5015,0
2018-01-16 00:00:00,27,34.78,3.84,-0.0865,5.03,-1.1723,0
2018-01-16 01:00:00,27.26,34.8,7.66,0.2822,5.97,-0.2297,0
2018-01-16 02:00:00,27.47,34.63,1.91,0.5575,5.78,-0.425,0
2018-01-16 03:00:00,27.57,34.71,4.07,0.6487,5.52,-0.6843,0
2018-01-16 04:00:00,27.55,34.73,6.66,0.5137,5.5,-0.7005,0
2018-01-16 05:00:00,27.41,34.37,2.04,0.1712,5.35,-0.8457,0
2018-01-16 06:00:00,27.19,34.62,9.31,-0.303,6.09,-0.1058,0
2018-01-16 07:00:00,26.94,34.3,1.17,-0.7946,5.35,-0.8532,0
2018-01-16 08:00:00,26.73,34.69,2.56,-1.1787,5.42,-0.7831,0
2018-01-16 09:00:00,26.61,34.69,5.67,-1.3519,5.15,-1.0476,0
2018-01-16 10:00:00,26.61,34.99,4.56,-1.258,5.16,-1.0404,0
2018-01-16 11:00:00,26.74,34.26,2.02,-0.9033,5.52,-0.6796,0
2018-01-16 12:00:00,26.94,34.83,5.14,-0.3557,6.34,0.1354,0
2018-01-16 13:00:00,27.2,34.27,4.87,0.2703,6.44,0.241,0
2018-01-16 14:00:00,27.43,34.5,5.58,0.8416,6.55,0.3507,0
2018-01-16 15:00:00,27.58,34.45,3.02,1.2378,6.49,0.2867,0
2018-01-16 16:00:00,27.59,34.65,2.36,1.38,5.92,-0.2844,0
2018-01-16 17:00:00,27.49,34.49,6.2,1.2496,6.06,-0.1411,0
2018-01-16 18:00:00,27.29,34.75,5.3,0.8915,6.54,0.3363,0
2018-01-16 19:00:00,27.04,34.03,1.69,0.4022,6.16,-0.0407,0
2018-01-16 20:00:00,26.81,34.64,4.89,-0.0949,6.76,0.5634,0
2018-01-16 21:00:00,26.65,34.64,4.5,-0.4801,7.1,0.9005,0
2018-01-16 22:00:00,26.59,34.42,0.63,-0.6675,6.89,0.6907,0
2018-01-16 23:00:00,26.68,34.99,0.78,-0.6258,6.42,0.2179,0
2018-01-17 00:00:00,26.86,33.99,3.58,-0.3848,6.43,0.234,0
2018-01-17 01:00:00,27.09,34.9,2.13,-0.0272,5.55,-0.6472,0
2018-01-17 02:00:00,27.33,34.35,4.92,0.3341,5.96,-0.2434,0
2018-01-17 03:00:00,27.51,34.57,4.44,0.5852,6.24,0.0427,0
2018-01-17 04:00:00,27.6,34.14,7.57,0.6417,6.06,-0.1415,0
2018-01-17 05:00:00,27.56,34.04,6.2,0.4708,6.2,-0.001,0
2018-01-17 06:00:00,27.4,34.48,6.41,0.1012,6.38,0.1824,0
2018-01-17 07:00:00,27.16,34.27,4.25,-0.3838,6.13,-0.0657,0
2018-01-17 08:00:00,26.92,34.63,5.21,-0.8661,5.99,-0.2051,0
2018-01-17 09:00:00,26.72,34.22,3.42,-1.2222,5.54,-0.6552,0
2018-01-17 10:00:00,26.61,34.48,6.09,-1.3546,5.94,-0.2645,0
2018-01-17 11:00:00,26.63,34.08,4.19,-1.2167,5.74,-0.4641,0
2018-01-17 12:00:00,26.78,34.69,3.27,-0.8249,5.78,-0.4165,0
2018-01-17 13:00:00,27,34.56,5.3,-0.2562,6.32,0.1235,0
2018-01-17 14:00:00,27.26,35.12,5.22,0.3701,6.39,0.192,0
2018-01-17 15:00:00,27.46,34.31,2.79,0.9206,6.35,0.1508,0
2018-01-17 16:00:00,27.59,34.54,4.07,1.2798,6.37,0.1702,0
2018-01-17 17:00:00,27.61,34.66,5.76,1.3778,6.8,0.5972,0
2018-01-17 18:00:00,27.51,34.76,6.24,1.2061,7.14,0.9355,0
2018-01-17 19:00:00,27.31,34.16,6.8,0.8191,7,0.8045,0
2018-01-17 20:00:00,27.06,34.66,3.31,0.3197,6.37,0.1715,0
2018-01-17 21:00:00,26.83,34.36,4.21,-0.1673,6.48,0.2766,0
2018-01-17 22:00:00,26.68,34.43,2.7,-0.5256,6.11,-0.086,0
2018-01-17 23:00:00,26.66,34.81,2.81,-0.6772,6,-0.1962,0
2018-01-18 00:00:00,26.75,34.27,6.4,-0.6002,5.63,-0.5736,0
2018-01-18 01:00:00,26.95,34.6,2.94,-0.334,5.28,-0.9227,0
2018-01-18 02:00:00,27.19,33.99,3.21,0.0322,5.65,-0.5462,0
2018-01-18 03:00:00,27.43,34.35,3.82,0.3831,5.75,-0.4541,0
2018-01-18 04:00:00,27.6,34.19,3.78,0.6078,5.92,-0.277,0
2018-01-18 05:00:00,27.66,34.61,6.56,0.6288,5.98,-0.2216,0
2018-01-18 06:00:00,27.61,34.36,4.25,0.4229,6.67,0.4663,0
2018-01-18 07:00:00,27.45,34.47,2.76,0.0282,6.55,0.3527,0
2018-01-18 08:00:00,27.21,34.82,5.34,-0.4644,6.72,0.5189,0
2018-01-18 09:00:00,26.97,34.09,6.82,-0.9342,7.19,0.9871,0
2018-01-18 10:00:00,26.79,34.09,6.66,-1.2597,7.31,1.1107,0
2018-01-18 11:00:00,26.7,34.55,2.53,-1.3502,6.76,0.5601,0
2018-01-18 12:00:00,26.76,34.92,3.91,-1.1686,6.31,0.1102,0
2018-01-18 13:00:00,26.9,34.11,3.9,-0.7418,6.38,0.1769,0
2018-01-18 14:00:00,27.14,34.4,0.42,-0.1551,6.31,0.1055,0
2018-01-18 15:00:00,27.4,34.54,1.18,0.4679,5.79,-0.4064,0
2018-01-18 16:00:00,27.59,34.3,7.85,0.9945,6.11,-0.0925,0
2018-01-18 17:00:00,27.7,34.52,1.53,1.315,5.92,-0.2809,0
2018-01-18 18:00:00,27.7,34.95,4.74,1.3684,6.45,0.2518,0
2018-01-18 19:00:00,27.56,34.39,3,1.1569,5.72,-0.4786,0
2018-01-18 20:00:00,27.34,34.53,6.11,0.7437,6.43,0.2344,0
2018-01-18 21:00:00,27.08,34.34,0.58,0.2374,5.47,-0.7255,0
2018-01-18 22:00:00,26.89,34.57,2.27,-0.2364,5.44,-0.7593,0
2018-01-18 23:00:00,26.74,34.12,4.95,-0.5659,5.41,-0.7852,0
2018-01-19 00:00:00,26.74,34.8,2.11,-0.6809,5.09,-1.1092,0
2018-01-19 01:00:00,26.85,34.28,2.95,-0.5697,5.58,-0.6204,0
2018-01-19 02:00:00,27.06,34.76,6.17,-0.2805,5.8,-0.3972,0
2018-01-19 03:00:00,27.3,34.79,6.58,0.0912,6.24,0.0426,0
2018-01-19 04:00:00,27.54,34.09,5.36,0.4289,6.55,0.3465,0
2018-01-19 05:00:00,27.71,34.28,4.41,0.6251,6.44,0.2441,0
2018-01-19 06:00:00,27.75,34.55,7.33,0.61,6.65,0.4524,0
2018-01-19 07:00:00,27.66,34.34,6.36,0.37,6.57,0.3686,0
2018-01-19 08:00:00,27.48,34.22,2.09,-0.0472,5.97,-0.2256,0
2018-01-19 09:00:00,27.23,34.5,0.12,-0.5444,5.63,-0.5742,0
2018-01-19 10:00:00,26.99,34.43,5.71,-0.9984,5.79,-0.4105,0
2018-01-19 11:00:00,26.82,34.48,2.13,-1.291,5.58,-0.6159,0
2018-01-19 12:00:00,26.76,34.66,5.63,-1.3386,5.99,-0.215,0
2018-01-19 13:00:00,26.84,33.95,2.88,-1.1141,5.72,-0.4806,0
2018-01-19 14:00:00,27.01,34.75,4.41,-0.6546,5.67,-0.5315,0
2018-01-19 15:00:00,27.25,34.62,3.92,-0.0531,5.62,-0.5813,0
2018-01-19 16:00:00,27.5,34.4,1.97,0.5631,5.32,-0.8802,0
2018-01-19 17:00:00,27.69,34.32,0.81,1.063,5.42,-0.7832,0
2018-01-19 18:00:00,27.77,34.45,2.07,1.3431,5.73,-0.4725,0
2018-01-19 19:00:00,27.72,34.19,3,1.3521,6.02,-0.176,0
2018-01-19 20:00:00,27.56,34.21,3.04,1.1023,6.44,0.2407,0
2018-01-19 21:00:00,27.33,34.65,8.5,0.6658,6.75,0.5493,0
2018-01-19 22:00:00,27.08,34.49,3.53,0.1559,6.03,-0.1682,0
2018-01-19 23:00:00,26.87,34.4,4.28,-0.3018,6.05,-0.1514,0
2018-01-20 00:00:00,26.76,33.89,6.14,-0.6006,5.78,-0.4247,0
2018-01-20 01:00:00,26.78,34.36,9.08,-0.6788,6.06,-0.1408,0
2018-01-20 02:00:00,26.92,34.23,1.51,-0.5345,5.65,-0.5486,0
2018-01-20 03:00:00,27.13,34.53,5.77,-0.2249,6.49,0.2909,0
2018-01-20 04:00:00,27.39,34.3,4.81,0.1494,6.35,0.1546,0
2018-01-20 05:00:00,27.62,34.18,7.53,0.4711,7,0.7958,0
2018-01-20 06:00:00,27.76,34.32,2.76,0.637,6.53,0.333,0
2018-01-20 07:00:00,27.78,34.55,6.38,0.5854,6.75,0.5516,0
2018-01-20 08:00:00,27.67,34.35,1.79,0.3127,6.7,0.497,0
2018-01-20 09:00:00,27.45,34.3,5.69,-0.1246,6.61,0.4058,0
2018-01-20 10:00:00,27.2,34.12,0,-0.6231,5.87,-0.3274,0
2018-01-20 11:00:00,26.97,34.63,4.14,-1.0583,5.46,-0.7421,0
2018-01-20 12:00:00,26.81,34.47,0.45,-1.3158,5.33,-0.8712,0
2018-01-20 13:00:00,26.77,34.04,3.16,-1.3198,5.44,-0.7616,0
2018-01-20 14:00:00,26.86,34.18,5.3,-1.0534,6.15,-0.0468,0
2018-01-20 15:00:00,27.06,34.09,5.17,-0.5636,5.76,-0.4433,0
2018-01-20 16:00:00,27.3,34.39,3.76,0.0493,5.93,-0.2701,0
2018-01-20 17:00:00,27.54,34.23,9.05,0.6553,6.52,0.3224,0
2018-01-20 18:00:00,27.72,34.62,6.72,1.1257,6.44,0.2368,0
2018-01-20 19:00:00,27.79,34.21,5.17,1.3641,6.3,0.1027,0
2018-01-20 20:00:00,27.72,34.45,5.04,1.3289,6.42,0.2159,0
2018-01-20 21:00:00,27.56,34.46,5.55,1.0427,6.45,0.2486,0
2018-01-20 22:00:00,27.33,34.32,5.06,0.5859,6.73,0.5343,0
2018-01-20 23:00:00,27.09,34.62,5,0.0757,6.79,0.5916,0
2018-01-21 00:00:00,26.89,33.94,3.25,-0.3632,6.35,0.154,0
2018-01-21 01:00:00,26.8,33.74,1.12,-0.6296,5.94,-0.2583,0
2018-01-21 02:00:00,26.84,34.28,4.18,-0.6709,5.72,-0.4778,0
2018-01-21 03:00:00,26.97,34.65,4.39,-0.4951,5.99,-0.2118,0
2018-01-21 04:00:00,27.2,34.28,6.64,-0.1677,6.19,-0.0125,0
2018-01-21 05:00:00,27.45,33.99,5.55,0.2061,6.32,0.1166,0
2018-01-21 06:00:00,27.67,34.42,9.06,0.5092,6.48,0.2796,0
2018-01-21 07:00:00,27.8,34.34,4.95,0.6433,6.45,0.2525,0
2018-01-21 08:00:00,27.79,34.38,1.6,0.5551,5.59,-0.6098,0
2018-01-21 09:00:00,27.67,33.81,5.71,0.2511,5.78,-0.4215,0
2018-01-21 10:00:00,27.45,34.57,6.38,-0.2035,6.26,0.0633,0
2018-01-21 11:00:00,27.2,34.71,6.13,-0.7,6.57,0.3734,0
2018-01-21 12:00:00,26.98,33.82,3.32,-1.1135,6.4,0.202,0
2018-01-21 13:00:00,26.84,33.96,4.88,-1.3339,6.51,0.3078,0
2018-01-21 14:00:00,26.82,34.42,3.66,-1.2939,5.74,-0.4606,0
2018-01-21 15:00:00,26.93,34.46,5.17,-0.9868,6.29,0.0906,0
2018-01-21 16:00:00,27.13,34.42,1.95,-0.4694,5.96,-0.2351,0
2018-01-21 17:00:00,27.38,34.64,4.94,0.1515,6.42,0.218,0
2018-01-21 18:00:00,27.62,34.23,0.71,0.7439,5.5,-0.7022,0
2018-01-21 19:00:00,27.78,34.09,2.39,1.1823,5.77,-0.4273,0
2018-01-21 20:00:00,27.83,34.15,4.16,1.3779,5.76,-0.4351,0
2018-01-21 21:00:00,27.75,34.4,2.5,1.2991,5.58,-0.6165,0
2018-01-21 22:00:00,27.57,34.6,3.64,0.9786,5.37,-0.8273,0
2018-01-21 23:00:00,27.32,34.29,2.27,0.5045,5.01,-1.1938,0
2018-01-22 00:00:00,27.1,34.39,6.84,-0.0027,5.64,-0.5648,0
2018-01-22 01:00:00,26.9,34.31,6.59,-0.4201,5.93,-0.2688,0
2018-01-22 02:00:00,26.83,34.55,6.82,-0.6528,6.44,0.2432,0
2018-01-22 03:00:00,26.89,34.22,7.9,-0.6574,6.4,0.2026,0
2018-01-22 04:00:00,27.05,34.66,3.53,-0.4517,6.55,0.3464,0
2018-01-22 05:00:00,27.29,34.49,1.35,-0.1092,5.94,-0.2605,0
2018-01-22 06:00:00,27.55,34.16,8.39,0.2611,6.14,-0.0605,0
2018-01-22 07:00:00,27.76,33.96,2.62,0.5429,6.26,0.0631,0
2018-01-22 08:00:00,27.87,34.39,3.15,0.6437,6.25,0.0475,0
2018-01-22 09:00:00,27.85,34.71,3.28,0.5193,5.74,-0.4561,0
2018-01-22 10:00:00,27.71,34.5,3.67,0.1857,5.82,-0.3831,0
2018-01-22 11:00:00,27.48,34.36,1.07,-0.2834,5.57,-0.6322,0
2018-01-22 12:00:00,27.23,34.57,2.52,-0.7747,5.49,-0.7082,0
2018-01-22 13:00:00,27.02,33.91,6.37,-1.1636,5.91,-0.2909,0
2018-01-22 14:00:00,26.89,34.39,2.91,-1.3451,5.48,-0.7151,0
2018-01-22 15:00:00,26.89,34.14,7.18,-1.2609,6.4,0.1957,0
2018-01-22 16:00:00,27.02,34.09,4.09,-0.9147,6.28,0.0829,0
2018-01-22 17:00:00,27.24,33.96,3.2,-0.3724,6.07,-0.1335,0
2018-01-22 18:00:00,27.48,33.92,2.67,0.253,5.73,-0.4653,0
2018-01-22 19:00:00,27.71,34.5,5.18,0.8285,5.53,-0.6714,0
2018-01-22 20:00:00,27.87,34.39,4.42,1.2325,6.06,-0.1446,0
2018-01-22 21:00:00,27.9,34.65,0.32,1.3844,5.82,-0.3761,0
2018-01-22 22:00:00,27.81,34.88,4.18,1.2628,6.04,-0.1618,0
2018-01-22 23:00:00,27.63,34.14,7.69,0.9104,6.04,-0.1624,0
2018-01-23 00:00:00,27.4,34.16,4,0.4221,6.06,-0.1422,0
2018-01-23 01:00:00,27.16,34.54,3.46,-0.0789,5.79,-0.4113,0
2018-01-23 02:00:00,27,34,6.69,-0.4723,6.02,-0.1824,0
2018-01-23 03:00:00,26.95,33.92,4.63,-0.6701,5.9,-0.2972,0
2018-01-23 04:00:00,27.02,34.35,5.47,-0.6384,6.12,-0.0755,0
2018-01-23 05:00:00,27.2,34.57,2.55,-0.4048,6.4,0.2035,0
2018-01-23 06:00:00,27.46,34.43,4.5,-0.05,6.76,0.5601,0
2018-01-23 07:00:00,27.71,33.82,3.45,0.3138,6.78,0.5771,0
2018-01-23 08:00:00,27.89,33.89,5.59,0.5719,6.9,0.7016,0
2018-01-23 09:00:00,27.96,33.65,2.93,0.6384,6.55,0.3487,0
2018-01-23 10:00:00,27.92,34.22,9.85,0.478,7.13,0.9335,0
2018-01-23 11:00:00,27.76,33.79,0.52,0.1168,5.57,-0.6272,0
2018-01-23 12:00:00,27.54,34.04,0.7,-0.3638,5.46,-0.7371,0
2018-01-23 13:00:00,27.3,34.01,1.12,-0.8467,5.14,-1.0634,0
2018-01-23 14:00:00,27.1,34.05,7.26,-1.2082,5.78,-0.425,0
2018-01-23 15:00:00,26.98,34.27,5.01,-1.3493,6,-0.2014,0
2018-01-23 16:00:00,27.01,34.06,4.74,-1.221,5.58,-0.6194,0
2018-01-23 17:00:00,27.14,33.71,2.65,-0.8374,5.33,-0.8747,0
2018-01-23 18:00:00,27.36,34.46,5.08,-0.2733,5.6,-0.6006,0
2018-01-23 19:00:00,27.6,34.68,7.17,0.3531,6.03,-0.1697,0
2018-01-23 20:00:00,27.83,34.01,3.67,0.9085,6.18,-0.0157,0
2018-01-23 21:00:00,27.97,34.12,7.42,1.2761,7.12,0.9163,0
2018-01-23 22:00:00,27.98,33.67,4.1,1.3837,6.44,0.2379,0
2018-01-23 23:00:00,27.87,34.21,4.52,1.2205,6.43,0.231,0
2018-01-24 00:00:00,27.67,34.59,4.38,0.8385,6.73,0.5343,0
2018-01-24 01:00:00,27.41,34.69,1.29,0.3393,6.58,0.3789,0
2018-01-24 02:00:00,27.19,34.08,3.87,-0.1524,6.55,0.3473,0
2018-01-24 03:00:00,27.03,34,2.65,-0.5194,5.75,-0.4519,0
2018-01-24 04:00:00,26.99,34.29,4.23,-0.6814,5.36,-0.8378,0
2018-01-24 05:00:00,27.08,34.06,4.88,-0.6142,5.54,-0.6639,0
2018-01-24 06:00:00,27.28,34.13,1.42,-0.3547,5.95,-0.2486,0
2018-01-24 07:00:00,27.52,34.27,3.48,0.0095,6.03,-0.1687,0
2018-01-24 08:00:00,27.77,34.34,2.71,0.3637,5.94,-0.2591,0
2018-01-24 09:00:00,27.95,34.23,2.98,0.596,6.16,-0.045,0
2018-01-24 10:00:00,28.01,34.65,4.19,0.6272,6.36,0.1565,0
2018-01-24 11:00:00,27.94,33.95,1.43,0.4316,6.18,-0.0231,0
2018-01-24 12:00:00,27.77,34.49,3.22,0.0449,5.6,-0.6042,0
2018-01-24 13:00:00,27.52,34.02,3.82,-0.4442,6.17,-0.0333,0
2018-01-24 14:00:00,27.28,34.33,8.49,-0.9153,6.75,0.5535,0
2018-01-24 15:00:00,27.1,33.71,3.52,-1.2469,6.45,0.25,0
2018-01-24 16:00:00,27.01,34.05,3.87,-1.3464,6.68,0.4811,0
2018-01-24 17:00:00,27.05,33.93,4.08,-1.1745,6.24,0.0357,0
2018-01-24 18:00:00,27.21,34.38,5.96,-0.7554,5.65,-0.5538,0
2018-01-24 19:00:00,27.43,34.29,5.11,-0.1726,5.91,-0.2911,0
2018-01-24 20:00:00,27.69,34.3,6.53,0.4514,5.74,-0.4646,0
2018-01-24 21:00:00,27.92,34.21,5.85,0.9836,5.6,-0.5967,0
2018-01-24 22:00:00,28.05,34.23,4.66,1.3128,6.44,0.2422,0
2018-01-24 23:00:00,28.05,34.45,4.13,1.3758,6.51,0.3055,0
2018-01-25 00:00:00,27.93,34.47,1.68,1.1723,6.02,-0.1829,0
2018-01-25 01:00:00,27.72,33.9,6.32,0.7635,6.23,0.0315,0
2018-01-25 02:00:00,27.49,34.17,5.88,0.2566,6.14,-0.0624,0
2018-01-25 03:00:00,27.27,34.52,2.74,-0.2227,6.04,-0.159,0
2018-01-25 04:00:00,27.14,34.33,5.87,-0.5613,5.45,-0.7487,0
2018-01-25 05:00:00,27.13,34.02,9.35,-0.6869,5.97,-0.23,0
2018-01-25 06:00:00,27.23,34.8,7.37,-0.5851,5.73,-0.4679,0
2018-01-25 07:00:00,27.44,34.04,1.75,-0.302,4.79,-1.4096,0
2018-01-25 08:00:00,27.71,33.64,7.88,0.0687,5.8,-0.4003,0
2018-01-25 09:00:00,27.95,34.17,4.61,0.4105,5.87,-0.3303,0
2018-01-25 10:00:00,28.11,33.98,3.7,0.6149,6.04,-0.1563,0
2018-01-25 11:00:00,28.15,34.08,0.85,0.6102,6.03,-0.1678,0
2018-01-25 12:00:00,28.07,33.68,0.22,0.3803,6.32,0.1238,0
2018-01-25 13:00:00,27.89,34.28,7.18,-0.0296,6.55,0.3473,0
2018-01-25 14:00:00,27.64,34.09,4.14,-0.524,6.31,0.1096,0
2018-01-25 15:00:00,27.41,34.24,3.49,-0.9803,5.87,-0.3311,0
2018-01-25 16:00:00,27.22,33.3,1.39,-1.2795,5.34,-0.8648,0
2018-01-25 17:00:00,27.15,34.01,7.64,-1.3364,6.15,-0.052,0
2018-01-25 18:00:00,27.19,34.02,2.36,-1.1214,5.83,-0.3718,0
2018-01-25 19:00:00,27.37,33.71,5.66,-0.6691,6.12,-0.0773,0
2018-01-25 20:00:00,27.62,34.13,0.23,-0.0707,5.4,-0.7979,0
2018-01-25 21:00:00,27.87,34.17,3.75,0.5472,5.59,-0.6051,0
2018-01-25 22:00:00,28.06,34.63,4.06,1.0533,6.15,-0.053900000000000003,0
2018-01-25 23:00:00,28.15,34.56,8.05,1.3424,5.97,-0.2294,0
2018-01-26 00:00:00,28.13,34.41,4.46,1.3609,6.32,0.1246,0
2018-01-26 01:00:00,27.99,34.73,5.58,1.1187,6.62,0.4236,0
2018-01-26 02:00:00,27.77,34.28,5.27,0.6858,6.94,0.7409,0
2018-01-26 03:00:00,27.51,34.49,4.16,0.1745,6.35,0.154,0
2018-01-26 04:00:00,27.31,34.27,6.34,-0.2894,6.27,0.0737,0
2018-01-26 05:00:00,27.19,34.2,3.62,-0.5976,6,-0.2047,0
2018-01-26 06:00:00,27.2,33.82,3.64,-0.6864,6.21,0.0145,0
2018-01-26 07:00:00,27.33,34.16,2.74,-0.5512,6.1,-0.0984,0
2018-01-26 08:00:00,27.56,33.69,1.67,-0.2469,6.02,-0.1789,0
2018-01-26 09:00:00,27.82,33.63,3.72,0.1271,5.99,-0.2142,0
2018-01-26 10:00:00,28.06,33.94,3.58,0.4537,5.8,-0.3988,0
2018-01-26 11:00:00,28.21,33.62,3.92,0.6284,6.08,-0.1168,0
2018-01-26 12:00:00,28.25,34.24,4.11,0.5873,6.08,-0.1223,0
2018-01-26 13:00:00,28.14,34.26,5.26,0.3244,6.17,-0.0294,0
2018-01-26 14:00:00,27.95,33.88,8.01,-0.1062,6.26,0.0562,0
2018-01-26 15:00:00,27.71,34.47,8.45,-0.6027,6.55,0.3535,0
2018-01-26 16:00:00,27.48,34.26,7.88,-1.041,6.41,0.2087,0
2018-01-26 17:00:00,27.32,34.54,2.95,-1.3056,6,-0.2027,0
2018-01-26 18:00:00,27.26,34.34,3.95,-1.3191,6.16,-0.0447,0
2018-01-26 19:00:00,27.32,33.84,4.78,-1.062,5.88,-0.3237,0
2018-01-26 20:00:00,27.5,34.66,3.22,-0.5789,5.65,-0.5482,0
2018-01-26 21:00:00,27.73,34.14,5.92,0.0316,5.89,-0.3068,0
2018-01-26 22:00:00,27.98,33.89,3.93,0.6401,5.92,-0.2841,0
2018-01-26 23:00:00,28.17,34.35,3.35,1.1173,5.66,-0.54,0
2018-01-27 00:00:00,28.25,34.06,1.77,1.365,5.63,-0.5728,0
2018-01-27 01:00:00,28.2,34.03,4.19,1.3391,6.15,-0.0483,0
2018-01-27 02:00:00,28.04,33.93,5.6,1.06,6.44,0.2426,0
2018-01-27 03:00:00,27.81,34.18,6.39,0.606,6.98,0.775,0
2018-01-27 04:00:00,27.56,34.02,1.01,0.0936,6.89,0.6917,0
2018-01-27 05:00:00,27.37,33.88,5.94,-0.3521,6.82,0.6177,0
2018-01-27 06:00:00,27.27,34.28,2.7,-0.6283,6.54,0.3382,0
2018-01-27 07:00:00,27.28,34.06,3.14,-0.6801,6.19,-0.0051,0
2018-01-27 08:00:00,27.42,33.89,6,-0.5129,6.29,0.0875,0
2018-01-27 09:00:00,27.63,34.36,3.14,-0.19,6.11,-0.0894,0
2018-01-27 10:00:00,27.86,34.16,9.13,0.1844,7.07,0.8708,0
2018-01-27 11:00:00,28.07,34.38,3.32,0.493,6.41,0.212,0
2018-01-27 12:00:00,28.18,34.09,6.28,0.6362,6.51,0.3102,0
2018-01-27 13:00:00,28.18,33.92,4.93,0.5587,6.45,0.251,0
2018-01-27 14:00:00,28.06,33.64,3,0.2641,6.64,0.4439,0
2018-01-27 15:00:00,27.85,34.2,3.62,-0.1844,6.3,0.0965,0
2018-01-27 16:00:00,27.6,34.1,5.24,-0.6798,5.61,-0.5868,0
2018-01-27 17:00:00,27.38,34.48,3.63,-1.0971,5.54,-0.6557,0
2018-01-27 18:00:00,27.23,33.49,1.11,-1.3252,5.33,-0.8657,0
2018-01-27 19:00:00,27.21,34.14,6.4,-1.2948,5.79,-0.4139,0
2018-01-27 20:00:00,27.3,33.77,0.5,-0.9967,4.98,-1.2226,0
2018-01-27 21:00:00,27.49,33.83,9.17,-0.4854,5.34,-0.8602,0
2018-01-27 22:00:00,27.74,34.38,1.92,0.1339,5.01,-1.1893,0
2018-01-27 23:00:00,27.99,33.93,2.42,0.7296,4.84,-1.3645,0
2018-01-28 00:00:00,28.15,34.1,4.4,1.1753,5.32,-0.8821,0
2018-01-28 01:00:00,28.21,34.1,7.15,1.3803,5.77,-0.4288,0
2018-01-28 02:00:00,28.15,33.95,3.87,1.3106,6.06,-0.1443,0
2018-01-28 03:00:00,27.97,34.56,2.45,0.9967,6.08,-0.1168,0
2018-01-28 04:00:00,27.74,33.9,4.57,0.5246,5.98,-0.2207,0
2018-01-28 05:00:00,27.51,33.82,2.63,0.0143,5.89,-0.3076,0
2018-01-28 06:00:00,27.32,34.03,1.54,-0.4104,5.87,-0.3272,0
2018-01-28 07:00:00,27.25,34.18,4.6,-0.6532,6,-0.2037,0
2018-01-28 08:00:00,27.29,34.24,6.25,-0.6682,6.06,-0.1421,0
2018-01-28 09:00:00,27.46,34.16,3.2,-0.4706,6.08,-0.1235,0
2018-01-28 10:00:00,27.72,34,4.88,-0.1318,6.56,0.3559,0
2018-01-28 11:00:00,27.98,33.6,3.63,0.2399,6.47,0.2669,0
2018-01-28 12:00:00,28.2,34.12,7.19,0.528,6.19,-0.0132,0
2018-01-28 13:00:00,28.31,34.07,5.69,0.6384,5.75,-0.448,0
2018-01-28 14:00:00,28.3,33.72,7.49,0.5245,6.71,0.5105,0
2018-01-28 15:00:00,28.16,33.83,2.8,0.2,6.85,0.6462,0
2018-01-28 16:00:00,27.96,34.2,6.02,-0.2638,7.01,0.8081,0
2018-01-28 17:00:00,27.71,34.31,9.16,-0.7548,7.53,1.3329,0
